entry_id,kanji,kana,meaning,part_of_speech,jlpt_level,example_sentence,example_reading,example_chinese,tags,notes,enriched_by,confidence
V0134,鋭い,するどい,尖銳的、尖的,i_adjective,N4,今日は鋭い。,きょうはするどい。,今天很尖銳的。,N4|i_adjective,,teacher_agent,0.79
V0135,凄い,すごい,了不起的、可怕的,i_adjective,N4,今日は凄い。,きょうはすごい。,今天很了不起的。,N4|i_adjective,,teacher_agent,0.79
V0136,,きつい,緊的,i_adjective,N5,今日はきつい。,きょうはきつい。,今天很緊的。,N5|i_adjective,,teacher_agent,0.88
V0137,怠い,だるい,倦怠的,i_adjective,N4,今日は怠い。,きょうはだるい。,今天很倦怠的。,N4|i_adjective,,teacher_agent,0.79
V0138,緩い,ゆるい,寬鬆的,i_adjective,N4,今日は緩い。,きょうはゆるい。,今天很寬鬆的。,N4|i_adjective,,teacher_agent,0.79
V0139,愉快,ゆかい,( な） ( に） 快活的,noun,N4,愉快について勉強しています。,ゆかいについてべんきょうしています。,我正在學習關於( な） ( に） 快活的的內容。,N4|noun,,teacher_agent,0.79
V0140,冷静,れいせい,( な） ( に） 冷靜的,noun,N4,冷静について勉強しています。,れいせいについてべんきょうしています。,我正在學習關於( な） ( に） 冷靜的的內容。,N4|noun,,teacher_agent,0.79
V0141,乱暴,らんぼう,( な） ( に） 粗暴的,noun,N4,乱暴について勉強しています。,らんぼうについてべんきょうしています。,我正在學習關於( な） ( に） 粗暴的的內容。,N4|noun,,teacher_agent,0.79
V0142,素直,すなお,( な） ( に） 坦率的,noun,N4,素直について勉強しています。,すなおについてべんきょうしています。,我正在學習關於( な） ( に） 坦率的的內容。,N4|noun,,teacher_agent,0.79
V0143,真剣,しんけん,( な） ( に） 認真的,noun,N4,真剣について勉強しています。,しんけんについてべんきょうしています。,我正在學習關於( な） ( に） 認真的的內容。,N4|noun,,teacher_agent,0.79
V0144,強引,ごういん,( な） ( に） 強⾏的,noun,N4,強引について勉強しています。,ごういんについてべんきょうしています。,我正在學習關於( な） ( に） 強⾏的的內容。,N4|noun,,teacher_agent,0.79
V0145,必死,ひっし,( な） ( に） 拼命的,noun,N4,必死について勉強しています。,ひっしについてべんきょうしています。,我正在學習關於( な） ( に） 拼命的的內容。,N4|noun,,teacher_agent,0.79
V0146,批判,ひはん,批判、批評,noun,N4,批判について勉強しています。,ひはんについてべんきょうしています。,我正在學習關於批判的內容。,N4|noun,きょうりょく 協⼒ しょうひりょう せいさんりょう しょうひしゃ,teacher_agent,0.79
V0147,⼗分,じゅうぶん,⾜夠的,noun,N4,⼗分について勉強しています。,じゅうぶんについてべんきょうしています。,我正在學習關於⾜夠的的內容。,N4|noun,,teacher_agent,0.79
V0148,可笑しい,おかしい,奇怪的,i_adjective,N2,今日は可笑しい。,きょうはおかしい。,今天很奇怪的。,N2|i_adjective,,teacher_agent,0.8
V0149,⽕傷,やけど,燒傷,noun,N4,⽕傷について勉強しています。,やけどについてべんきょうしています。,我正在學習關於燒傷的內容。,N4|noun,,teacher_agent,0.79
V0150,怪我,けが,受傷,noun,N4,怪我について勉強しています。,けがについてべんきょうしています。,我正在學習關於受傷的內容。,N4|noun,きた 北 みなみ 南 にし 西 ひがし 東 すいどう ⽔道 くたびれる 累,teacher_agent,0.79
V0151,渇く,かわく,渴,noun,N4,渇くについて勉強しています。,かわくについてべんきょうしています。,我正在學習關於渴的內容。,N4|noun,,teacher_agent,0.69
V0152,諦める,あきらめる,放棄,verb,N4,私は毎日諦める。,わたしはまいにちあきらめる。,我每天放棄。,N4|verb,,teacher_agent,0.79
V0153,落ち着く,おちつく,冷靜,noun,N2,落ち着くについて勉強しています。,おちつくについてべんきょうしています。,我正在學習關於冷靜的內容。,N2|noun,,teacher_agent,0.8
V0154,似合う,にあう,合適,noun,N4,似合うについて勉強しています。,にあうについてべんきょうしています。,我正在學習關於合適的內容。,N4|noun,,teacher_agent,0.79
V0155,,めだつ,顯眼,other,N5,めだつについて勉強しています。,めだつについてべんきょうしています。,我正在學習關於顯眼的內容。,N5|other,,teacher_agent,0.88
V0156,飽きる,あきる,厭倦,verb,N4,私は毎日飽きる。,わたしはまいにちあきる。,我每天厭倦。,N4|verb,,teacher_agent,0.79
V0157,育つ,そだつ,成⻑,noun,N4,育つについて勉強しています。,そだつについてべんきょうしています。,我正在學習關於成⻑的內容。,N4|noun,,teacher_agent,0.79
V0158,動作,どうさ,動作,noun,N4,動作について勉強しています。,どうさについてべんきょうしています。,我正在學習關於動作的內容。,N4|noun,,teacher_agent,0.79
V0159,癖,くせ,習慣,noun,N4,癖について勉強しています。,くせについてべんきょうしています。,我正在學習關於習慣的內容。,N4|noun,,teacher_agent,0.79
V0160,,ふり,樣⼦,other,N5,ふりについて勉強しています。,ふりについてべんきょうしています。,我正在學習關於樣⼦的內容。,N5|other,,teacher_agent,0.88
V0161,態度,たいど,態度,noun,N4,態度について勉強しています。,たいどについてべんきょうしています。,我正在學習關於態度的內容。,N4|noun,よゆう 余裕,teacher_agent,0.79
V0162,魅⼒,みりょく,魅⼒,noun,N4,魅⼒について勉強しています。,みりょくについてべんきょうしています。,我正在學習關於魅⼒的內容。,N4|noun,,teacher_agent,0.79
V0163,直接,ちょくせつ,直接,noun,N4,直接について勉強しています。,ちょくせつについてべんきょうしています。,我正在學習關於直接的內容。,N4|noun,,teacher_agent,0.79
V0164,徒歩,とほ,步⾏,noun,N4,徒歩について勉強しています。,とほについてべんきょうしています。,我正在學習關於步⾏的內容。,N4|noun,,teacher_agent,0.79
V0165,盗作,とうさく,抄襲 ( ⼩說，⽂章,noun,N4,盗作について勉強しています。,とうさくについてべんきょうしています。,我正在學習關於抄襲 ( ⼩說，⽂章的內容。,N4|noun,,teacher_agent,0.79
V0166,,わがまま,任性,other,N4,わがままについて勉強しています。,わがままについてべんきょうしています。,我正在學習關於任性的內容。,N4|other,,teacher_agent,0.79
V0167,,ばか,笨蛋,other,N5,ばかについて勉強しています。,ばかについてべんきょうしています。,我正在學習關於笨蛋的內容。,N5|other,,teacher_agent,0.88
V0168,,プライド,⾃豪感,noun,N3,プライドについて勉強しています。,プライドについてべんきょうしています。,我正在學習關於⾃豪感的內容。,N3|noun|外来語,,teacher_agent,0.82
V0169,,おかけ,多虧,other,N5,おかけについて勉強しています。,おかけについてべんきょうしています。,我正在學習關於多虧的內容。,N5|other,,teacher_agent,0.88
V0170,調⼦,ちょうし,狀況,noun,N4,調⼦について勉強しています。,ちょうしについてべんきょうしています。,我正在學習關於狀況的內容。,N4|noun,,teacher_agent,0.79
V0171,体調,たいちょう,健康狀況,noun,N4,体調について勉強しています。,たいちょうについてべんきょうしています。,我正在學習關於健康狀況的內容。,N4|noun,,teacher_agent,0.79
V0172,,でたらね,胡說⼋道、胡⾔亂語,other,N4,でたらねについて勉強しています。,でたらねについてべんきょうしています。,我正在學習關於胡說⼋道的內容。,N4|other,⇒  うそ,teacher_agent,0.79
V0173,渋滞,じゅうたい,停滯、堵塞,noun,N4,渋滞について勉強しています。,じゅうたいについてべんきょうしています。,我正在學習關於停滯的內容。,N4|noun,,teacher_agent,0.79
V0174,集中,しゅうちゅう,集中、專⼼,noun,N4,集中について勉強しています。,しゅうちゅうについてべんきょうしています。,我正在學習關於集中的內容。,N4|noun,,teacher_agent,0.79
V0175,運休,うんきゅう,運⾏中⽌,noun,N4,運休について勉強しています。,うんきゅうについてべんきょうしています。,我正在學習關於運⾏中⽌的內容。,N4|noun,,teacher_agent,0.79
V0176,疲労,ひろう,疲勞,noun,N4,疲労について勉強しています。,ひろうについてべんきょうしています。,我正在學習關於疲勞的內容。,N4|noun,ふへい 不平 牢騷 不滿、抱怨、覺得不 公平 語感重點： 👉  偏向「⼼裡不滿」 「覺得不公平」 👉  ⽐較偏情緒上的不滿 もんく ⽂句 牢騷 抱怨、意⾒、找碴、 挑⽑病 語感重點： 👉  ⽐較像「嘴上講出來 的抱怨」 👉  有時帶⼀點「挑⽑ 病」「找⿇煩」的感覺 そんけい 尊敬 しんよう 信⽤ おうえん 応援 せわ 世話 こうさい 交際,teacher_agent,0.79
V0177,担当,たんとう,負責、負責⼈,noun,N4,担当について勉強しています。,たんとうについてべんきょうしています。,我正在學習關於負責的內容。,N4|noun,こうりゅう 交流,teacher_agent,0.79
V0178,効⽤,こうよう,⽤途、功效,noun,N4,効⽤について勉強しています。,こうようについてべんきょうしています。,我正在學習關於⽤途的內容。,N4|noun,,teacher_agent,0.79
V0179,得点,とくてん,得分,noun,N4,得点について勉強しています。,とくてんについてべんきょうしています。,我正在學習關於得分的內容。,N4|noun,,teacher_agent,0.79
V0180,性能,せいのう,性能,noun,N4,性能について勉強しています。,せいのうについてべんきょうしています。,我正在學習關於性能的內容。,N4|noun,,teacher_agent,0.79
V0181,特⾊,とくしょく,特⾊,noun,N4,特⾊について勉強しています。,とくしょくについてべんきょうしています。,我正在學習關於特⾊的內容。,N4|noun,あいにく 不巧、真不湊巧 わざわざ 特地、專程,teacher_agent,0.79
V0182,恐縮,きょうしゅく,惶恐、不敢當,noun,N4,恐縮について勉強しています。,きょうしゅくについてべんきょうしています。,我正在學習關於惶恐的內容。,N4|noun,,teacher_agent,0.79
V0183,拝⾒,はいけん,看 「⾒る（看）」的謙讓語,noun,N4,拝⾒について勉強しています。,はいけんについてべんきょうしています。,我正在學習關於看 「⾒る（看）」的謙讓語的內容。,N4|noun,,teacher_agent,0.79
V0184,対⽴,たいりつ,對⽴,noun,N4,対⽴について勉強しています。,たいりつについてべんきょうしています。,我正在學習關於對⽴的內容。,N4|noun,,teacher_agent,0.79
V0185,差別,さべつ,區別對待,noun,N4,差別について勉強しています。,さべつについてべんきょうしています。,我正在學習關於區別對待的內容。,N4|noun,,teacher_agent,0.79
V0186,⽀配,しはい,⽀配,noun,N4,⽀配について勉強しています。,しはいについてべんきょうしています。,我正在學習關於⽀配的內容。,N4|noun,,teacher_agent,0.79
V0187,悪ずら,いたずら,「惡作劇」、「頑,noun,N4,悪ずらについて勉強しています。,いたずらについてべんきょうしています。,我正在學習關於「惡作劇」的內容。,N4|noun,⽪」、「開玩笑」,teacher_agent,0.79
V0188,お詫び,おわび,愜意,noun,N4,お詫びについて勉強しています。,おわびについてべんきょうしています。,我正在學習關於愜意的內容。,N4|noun,,teacher_agent,0.79
